wahlkreis_id;partei;jahr;anzahl
130;PIRATEN;2021;0
130;FREIE WÄHLER;2021;0
130;HEIMAT (2021: NPD);2021;0
130;ÖDP;2021;497
130;V-Partei³;2021;0
130;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
130;MLPD;2021;0
130;Die Humanisten;2021;0
130;DKP;2021;0
130;SGP;2021;0
130;dieBasis;2021;1773
130;Bündnis C;2021;0
130;du.;2021;0
130;LIEBE;2021;0
130;Wir Bürger (2021: LKR);2021;0
130;PdF;2021;0
130;LfK;2021;0
130;Team Todenhöfer;2021;0
130;Volt;2021;0
130;EB: Brehm 130;2021;709
131;CDU;2021;71185
131;SPD;2021;45878
131;FDP;2021;13507
131;AfD;2021;12812
131;GRÜNE;2021;22851
131;DIE LINKE;2021;4284
131;Die PARTEI;2021;3149
131;Tierschutzpartei;2021;0
131;PIRATEN;2021;0
131;FREIE WÄHLER;2021;2083
131;HEIMAT (2021: NPD);2021;0
131;ÖDP;2021;0
131;V-Partei³;2021;0
131;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
131;MLPD;2021;0
131;Die Humanisten;2021;0
131;DKP;2021;0
131;SGP;2021;0
131;dieBasis;2021;2067
131;Bündnis C;2021;0
131;du.;2021;0
131;LIEBE;2021;0
131;Wir Bürger (2021: LKR);2021;0
131;PdF;2021;0
131;LfK;2021;0
131;Team Todenhöfer;2021;0
131;Volt;2021;0
131;EB: Martinschledde 131;2021;269
131;EB: Zajonc 131;2021;37
132;CDU;2021;40928
132;SPD;2021;55234
132;FDP;2021;17793
132;AfD;2021;12294
132;GRÜNE;2021;40015
132;DIE LINKE;2021;9905
132;Die PARTEI;2021;3966
132;Tierschutzpartei;2021;0
132;PIRATEN;2021;0
132;FREIE WÄHLER;2021;0
132;HEIMAT (2021: NPD);2021;0
132;ÖDP;2021;0
132;V-Partei³;2021;0
132;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
132;MLPD;2021;153
132;Die Humanisten;2021;0
132;DKP;2021;0
132;SGP;2021;0
132;dieBasis;2021;2655
132;Bündnis C;2021;0
132;du.;2021;0
132;LIEBE;2021;0
132;Wir Bürger (2021: LKR);2021;0
132;PdF;2021;0
132;LfK;2021;0
132;Team Todenhöfer;2021;0
132;Volt;2021;921
133;CDU;2021;45138
133;SPD;2021;61554
133;FDP;2021;14021
133;AfD;2021;15855
133;GRÜNE;2021;18090
133;DIE LINKE;2021;5332
133;Die PARTEI;2021;3440
133;Tierschutzpartei;2021;0
133;PIRATEN;2021;0
133;FREIE WÄHLER;2021;1967
133;HEIMAT (2021: NPD);2021;0
133;ÖDP;2021;0
133;V-Partei³;2021;0
133;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
133;MLPD;2021;0
133;Die Humanisten;2021;0
133;DKP;2021;0
133;SGP;2021;0
133;dieBasis;2021;2187
133;Bündnis C;2021;0
133;du.;2021;0
133;LIEBE;2021;0
133;Wir Bürger (2021: LKR);2021;0
133;PdF;2021;0
133;LfK;2021;0
133;Team Todenhöfer;2021;0
133;Volt;2021;0
133;EB: Sonnabend 133;2021;1234
134;CDU;2021;39679
134;SPD;2021;58168
134;FDP;2021;12494
134;AfD;2021;13445
134;GRÜNE;2021;15886
134;DIE LINKE;2021;3940
134;Die PARTEI;2021;2648
134;Tierschutzpartei;2021;0
134;PIRATEN;2021;0
134;FREIE WÄHLER;2021;2098
134;HEIMAT (2021: NPD);2021;0
134;ÖDP;2021;0
134;V-Partei³;2021;0
134;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
134;MLPD;2021;0
134;Die Humanisten;2021;0
134;DKP;2021;0
134;SGP;2021;0
134;dieBasis;2021;1974
134;Bündnis C;2021;1184
134;du.;2021;0
134;LIEBE;2021;0
134;Wir Bürger (2021: LKR);2021;0
134;PdF;2021;0
134;LfK;2021;0
134;Team Todenhöfer;2021;0
134;Volt;2021;0
135;CDU;2021;44650
135;SPD;2021;52359
135;FDP;2021;16648
135;AfD;2021;16221
135;GRÜNE;2021;26932
135;DIE LINKE;2021;5283
135;Die PARTEI;2021;3070
135;Tierschutzpartei;2021;0
135;PIRATEN;2021;0
135;FREIE WÄHLER;2021;2171
135;HEIMAT (2021: NPD);2021;0
135;ÖDP;2021;0
135;V-Partei³;2021;0
135;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
135;MLPD;2021;0
135;Die Humanisten;2021;0
135;DKP;2021;0
135;SGP;2021;0
135;dieBasis;2021;2936
135;Bündnis C;2021;0
135;du.;2021;0
135;LIEBE;2021;0
135;Wir Bürger (2021: LKR);2021;235
135;PdF;2021;0
135;LfK;2021;0
135;Team Todenhöfer;2021;0
135;Volt;2021;0
136;CDU;2021;53294
136;SPD;2021;37210
136;FDP;2021;9462
136;AfD;2021;11244
136;GRÜNE;2021;12685
136;DIE LINKE;2021;3345
136;Die PARTEI;2021;2429
136;Tierschutzpartei;2021;0
136;PIRATEN;2021;0
136;FREIE WÄHLER;2021;1529
136;HEIMAT (2021: NPD);2021;0
136;ÖDP;2021;0
136;V-Partei³;2021;0
136;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
136;MLPD;2021;0
136;Die Humanisten;2021;0
136;DKP;2021;0
136;SGP;2021;0
136;dieBasis;2021;1732
136;Bündnis C;2021;0
136;du.;2021;0
136;LIEBE;2021;0
136;Wir Bürger (2021: LKR);2021;0
136;PdF;2021;0
136;LfK;2021;0
136;Team Todenhöfer;2021;0
136;Volt;2021;0
137;CDU;2021;84669
137;SPD;2021;33513
137;FDP;2021;9845
137;AfD;2021;13152
137;GRÜNE;2021;22926
137;DIE LINKE;2021;5532
137;Die PARTEI;2021;3459
137;Tierschutzpartei;2021;0
137;PIRATEN;2021;0
137;FREIE WÄHLER;2021;1443
137;HEIMAT (2021: NPD);2021;0
137;ÖDP;2021;0
137;V-Partei³;2021;0
137;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
137;MLPD;2021;0
137;Die Humanisten;2021;0
137;DKP;2021;0
137;SGP;2021;0
137;dieBasis;2021;2298
137;Bündnis C;2021;0
137;du.;2021;0
137;LIEBE;2021;0
137;Wir Bürger (2021: LKR);2021;0
137;PdF;2021;0
137;LfK;2021;0
137;Team Todenhöfer;2021;0
137;Volt;2021;0
138;CDU;2021;37718
138;SPD;2021;47581
138;FDP;2021;13531
138;AfD;2021;14419
138;GRÜNE;2021;17954
138;DIE LINKE;2021;4552
138;Die PARTEI;2021;2830
138;Tierschutzpartei;2021;0
138;PIRATEN;2021;0
138;FREIE WÄHLER;2021;2122
138;HEIMAT (2021: NPD);2021;0
138;ÖDP;2021;0
138;V-Partei³;2021;0
138;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
138;MLPD;2021;185
138;Die Humanisten;2021;0
138;DKP;2021;0
138;SGP;2021;0
138;dieBasis;2021;1399
138;Bündnis C;2021;0
138;du.;2021;0
138;LIEBE;2021;0
138;Wir Bürger (2021: LKR);2021;0
138;PdF;2021;0
138;LfK;2021;0
138;Team Todenhöfer;2021;0
138;Volt;2021;0
138;EB: Tropp 138;2021;809
139;CDU;2021;33357
139;SPD;2021;47993
139;FDP;2021;11530
139;AfD;2021;9731
139;GRÜNE;2021;21734
139;DIE LINKE;2021;3715
139;Die PARTEI;2021;2558
139;Tierschutzpartei;2021;0
139;PIRATEN;2021;1434
139;FREIE WÄHLER;2021;1466
139;HEIMAT (2021: NPD);2021;0
139;ÖDP;2021;0
139;V-Partei³;2021;0
139;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
139;MLPD;2021;186
139;Die Humanisten;2021;0
139;DKP;2021;0
139;SGP;2021;0
139;dieBasis;2021;1750
139;Bündnis C;2021;0
139;du.;2021;0
139;LIEBE;2021;0
139;Wir Bürger (2021: LKR);2021;0
139;PdF;2021;0
139;LfK;2021;0
139;Team Todenhöfer;2021;0
139;Volt;2021;0
140;CDU;2021;32962
140;SPD;2021;58235
140;FDP;2021;13657
140;AfD;2021;0
140;GRÜNE;2021;28288
140;DIE LINKE;2021;9361
140;Die PARTEI;2021;4700
140;Tierschutzpartei;2021;0
140;PIRATEN;2021;0
140;FREIE WÄHLER;2021;0
140;HEIMAT (2021: NPD);2021;0
140;ÖDP;2021;0
140;V-Partei³;2021;0
140;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
140;MLPD;2021;530
140;Die Humanisten;2021;488
140;DKP;2021;0
140;SGP;2021;0
140;dieBasis;2021;3846
140;Bündnis C;2021;0
140;du.;2021;0
140;LIEBE;2021;0
140;Wir Bürger (2021: LKR);2021;0
140;PdF;2021;0
140;LfK;2021;0
140;Team Todenhöfer;2021;0
140;Volt;2021;0
141;CDU;2021;24027
141;SPD;2021;52792
141;FDP;2021;8455
141;AfD;2021;11863
141;GRÜNE;2021;14262
141;DIE LINKE;2021;4667
141;Die PARTEI;2021;2550
141;Tierschutzpartei;2021;0
141;PIRATEN;2021;0
141;FREIE WÄHLER;2021;1423
141;HEIMAT (2021: NPD);2021;0
141;ÖDP;2021;0
141;V-Partei³;2021;0
141;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
141;MLPD;2021;220
141;Die Humanisten;2021;0
141;DKP;2021;0
141;SGP;2021;0
141;dieBasis;2021;1251
141;Bündnis C;2021;0
141;du.;2021;0
141;LIEBE;2021;0
141;Wir Bürger (2021: LKR);2021;0
141;PdF;2021;0
141;LfK;2021;0
141;Team Todenhöfer;2021;0
141;Volt;2021;0
142;CDU;2021;30051
142;SPD;2021;51037
142;FDP;2021;10416
142;AfD;2021;10577
142;GRÜNE;2021;26308
142;DIE LINKE;2021;5908
142;Die PARTEI;2021;13361
142;Tierschutzpartei;2021;3097
142;PIRATEN;2021;0
142;FREIE WÄHLER;2021;935
142;HEIMAT (2021: NPD);2021;0
142;ÖDP;2021;0
142;V-Partei³;2021;0
142;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
142;MLPD;2021;151
142;Die Humanisten;2021;0
142;DKP;2021;113
142;SGP;2021;0
142;dieBasis;2021;1226
142;Bündnis C;2021;0
142;du.;2021;0
142;LIEBE;2021;0
142;Wir Bürger (2021: LKR);2021;0
142;PdF;2021;0
142;LfK;2021;0
142;Team Todenhöfer;2021;0
142;Volt;2021;660
142;EB: Hofmann 142;2021;255
142;EB: Trojanowski 142;2021;621
143;CDU;2021;28897
143;SPD;2021;55695
143;FDP;2021;10270
143;AfD;2021;11816
143;GRÜNE;2021;21028
143;DIE LINKE;2021;5823
143;Die PARTEI;2021;3446
143;Tierschutzpartei;2021;3589
143;PIRATEN;2021;0
143;FREIE WÄHLER;2021;1318
143;HEIMAT (2021: NPD);2021;0
143;ÖDP;2021;0
143;V-Partei³;2021;0
143;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
143;MLPD;2021;139
143;Die Humanisten;2021;0
143;DKP;2021;111
143;SGP;2021;0
143;dieBasis;2021;0
143;Bündnis C;2021;0
143;du.;2021;0
143;LIEBE;2021;0
143;Wir Bürger (2021: LKR);2021;0
143;PdF;2021;0
143;LfK;2021;0
143;Team Todenhöfer;2021;0
143;Volt;2021;425
144;CDU;2021;36810
144;SPD;2021;59869
144;FDP;2021;9137
144;AfD;2021;11736
144;GRÜNE;2021;20340
144;DIE LINKE;2021;4731
144;Die PARTEI;2021;0
144;Tierschutzpartei;2021;0
144;PIRATEN;2021;0
144;FREIE WÄHLER;2021;1967
144;HEIMAT (2021: NPD);2021;0
144;ÖDP;2021;0
144;V-Partei³;2021;0
144;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
144;MLPD;2021;185
144;Die Humanisten;2021;0
144;DKP;2021;0
144;SGP;2021;0
144;dieBasis;2021;1451
144;Bündnis C;2021;0
144;du.;2021;0
144;LIEBE;2021;0
144;Wir Bürger (2021: LKR);2021;0
144;PdF;2021;0
144;LfK;2021;0
144;Team Todenhöfer;2021;0
144;Volt;2021;0
144;EB: Peiler 144;2021;535
145;CDU;2021;44266
145;SPD;2021;67774
145;FDP;2021;12058
145;AfD;2021;15562
145;GRÜNE;2021;16958
145;DIE LINKE;2021;6285
145;Die PARTEI;2021;0
145;Tierschutzpartei;2021;0
145;PIRATEN;2021;0
145;FREIE WÄHLER;2021;2610
145;HEIMAT (2021: NPD);2021;0
145;ÖDP;2021;0
145;V-Partei³;2021;0
145;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
145;MLPD;2021;0
145;Die Humanisten;2021;0
145;DKP;2021;0
145;SGP;2021;0
145;dieBasis;2021;1539
145;Bündnis C;2021;0
145;du.;2021;0
145;LIEBE;2021;0
145;Wir Bürger (2021: LKR);2021;0
145;PdF;2021;0
145;LfK;2021;0
145;Team Todenhöfer;2021;0
145;Volt;2021;0
146;CDU;2021;58791
146;SPD;2021;54614
146;FDP;2021;17826
146;AfD;2021;13992
146;GRÜNE;2021;22154
146;DIE LINKE;2021;5548
146;Die PARTEI;2021;0
146;Tierschutzpartei;2021;0
146;PIRATEN;2021;0
146;FREIE WÄHLER;2021;2017
146;HEIMAT (2021: NPD);2021;0
146;ÖDP;2021;0
146;V-Partei³;2021;0
146;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
146;MLPD;2021;0
146;Die Humanisten;2021;0
146;DKP;2021;0
146;SGP;2021;0
146;dieBasis;2021;2507
146;Bündnis C;2021;0
146;du.;2021;0
146;LIEBE;2021;0
146;Wir Bürger (2021: LKR);2021;0
146;PdF;2021;0
146;LfK;2021;0
146;Team Todenhöfer;2021;0
146;Volt;2021;0
147;CDU;2021;62810
147;SPD;2021;50056
147;FDP;2021;10806
147;AfD;2021;10068
147;GRÜNE;2021;12478
147;DIE LINKE;2021;2685
147;Die PARTEI;2021;2909
147;Tierschutzpartei;2021;0
147;PIRATEN;2021;0
147;FREIE WÄHLER;2021;2224
147;HEIMAT (2021: NPD);2021;0
147;ÖDP;2021;0
147;V-Partei³;2021;0
147;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
147;MLPD;2021;0
147;Die Humanisten;2021;0
147;DKP;2021;0
147;SGP;2021;0
147;dieBasis;2021;1381
147;Bündnis C;2021;0
147;du.;2021;0
147;LIEBE;2021;0
147;Wir Bürger (2021: LKR);2021;0
147;PdF;2021;0
147;LfK;2021;0
147;Team Todenhöfer;2021;0
147;Volt;2021;0
148;CDU;2021;54042
148;SPD;2021;48897
148;FDP;2021;13586
148;AfD;2021;14424
148;GRÜNE;2021;16624
148;DIE LINKE;2021;4900
148;Die PARTEI;2021;3385
148;Tierschutzpartei;2021;0
148;PIRATEN;2021;0
148;FREIE WÄHLER;2021;1868
148;HEIMAT (2021: NPD);2021;0
148;ÖDP;2021;0
148;V-Partei³;2021;0
148;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
148;MLPD;2021;0
148;Die Humanisten;2021;0
148;DKP;2021;0
148;SGP;2021;0
148;dieBasis;2021;2215
148;Bündnis C;2021;0
148;du.;2021;0
148;LIEBE;2021;0
148;Wir Bürger (2021: LKR);2021;0
148;PdF;2021;0
148;LfK;2021;0
148;Team Todenhöfer;2021;0
148;Volt;2021;836
148;EB: Meister 148;2021;49
149;CDU;2021;56879
149;SPD;2021;45366
149;FDP;2021;15944
149;AfD;2021;13104
149;GRÜNE;2021;13645
149;DIE LINKE;2021;3935
149;Die PARTEI;2021;0
149;Tierschutzpartei;2021;0
149;PIRATEN;2021;0
149;FREIE WÄHLER;2021;2269
149;HEIMAT (2021: NPD);2021;0
149;ÖDP;2021;0
149;V-Partei³;2021;0
149;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
149;MLPD;2021;0
149;Die Humanisten;2021;0
149;DKP;2021;221
149;SGP;2021;0
149;dieBasis;2021;2021
149;Bündnis C;2021;0
149;du.;2021;0
149;LIEBE;2021;0
149;Wir Bürger (2021: LKR);2021;0
149;PdF;2021;0
149;LfK;2021;0
149;Team Todenhöfer;2021;0
149;Volt;2021;0
150;CDU;2021;47937
150;SPD;2021;43346
150;FDP;2021;12749
150;AfD;2021;12933
150;GRÜNE;2021;12866
150;DIE LINKE;2021;4668
150;Die PARTEI;2021;0
150;Tierschutzpartei;2021;4382
150;PIRATEN;2021;0
150;FREIE WÄHLER;2021;2004
150;HEIMAT (2021: NPD);2021;0
150;ÖDP;2021;0
150;V-Partei³;2021;0
150;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
150;MLPD;2021;0
150;Die Humanisten;2021;0
150;DKP;2021;0
150;SGP;2021;0
150;dieBasis;2021;1575
150;Bündnis C;2021;0
150;du.;2021;0
150;LIEBE;2021;0
150;Wir Bürger (2021: LKR);2021;0
150;PdF;2021;0
150;LfK;2021;0
150;Team Todenhöfer;2021;0
150;Volt;2021;0
151;AfD;2021;32702
151;CDU;2021;26883
151;DIE LINKE;2021;9446
151;SPD;2021;22257
151;FDP;2021;10251
151;GRÜNE;2021;5883
151;Tierschutzpartei;2021;0
151;Die PARTEI;2021;2069
151;HEIMAT (2021: NPD);2021;0
151;FREIE WÄHLER;2021;4707
151;PIRATEN;2021;0
151;ÖDP;2021;416
151;V-Partei³;2021;0
151;MLPD;2021;0
151;dieBasis;2021;1716
151;Bündnis C;2021;0
151;III. Weg;2021;0
151;DKP;2021;0
151;Die Humanisten;2021;0
151;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
151;Team Todenhöfer;2021;0
151;Volt;2021;0
151;EB: Asmus 151;2021;223
151;EB: Oschkinat 151;2021;1112
152;AfD;2021;26450
152;CDU;2021;34107
152;DIE LINKE;2021;25436
152;SPD;2021;33588
152;FDP;2021;13397
152;GRÜNE;2021;19778
152;Tierschutzpartei;2021;0
152;Die PARTEI;2021;4242
152;HEIMAT (2021: NPD);2021;0
152;FREIE WÄHLER;2021;3296
152;PIRATEN;2021;0
152;ÖDP;2021;497
152;V-Partei³;2021;0
152;MLPD;2021;283
152;dieBasis;2021;2275
152;Bündnis C;2021;0
152;III. Weg;2021;0
152;DKP;2021;0
152;Die Humanisten;2021;896
152;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
152;Team Todenhöfer;2021;0
152;Volt;2021;0
152;EB: Härtlein 152;2021;1014
152;EB: Hummitzsch 152;2021;193
152;EB: Kohl 152;2021;623
152;EB: Bayer 152;2021;52
153;AfD;2021;20667
153;CDU;2021;29538
153;DIE LINKE;2021;40938
153;SPD;2021;29731
153;FDP;2021;13271
153;GRÜNE;2021;32995
153;Tierschutzpartei;2021;0
153;Die PARTEI;2021;4374
153;HEIMAT (2021: NPD);2021;0
153;FREIE WÄHLER;2021;2591
153;PIRATEN;2021;923
153;ÖDP;2021;635
153;V-Partei³;2021;0
153;MLPD;2021;273
153;dieBasis;2021;2786
153;Bündnis C;2021;0
153;III. Weg;2021;0
153;DKP;2021;0
153;Die Humanisten;2021;573
153;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
153;Team Todenhöfer;2021;0
153;Volt;2021;0
153;EB: Schöllner 153;2021;164
154;AfD;2021;39348
154;CDU;2021;39066
154;DIE LINKE;2021;12672
154;SPD;2021;31989
154;FDP;2021;15698
154;GRÜNE;2021;8056
154;Tierschutzpartei;2021;0
154;Die PARTEI;2021;3187
154;HEIMAT (2021: NPD);2021;0
154;FREIE WÄHLER;2021;6081
154;PIRATEN;2021;0
154;ÖDP;2021;480
154;V-Partei³;2021;0
154;MLPD;2021;0
154;dieBasis;2021;3145
154;Bündnis C;2021;0
154;III. Weg;2021;0
154;DKP;2021;0
154;Die Humanisten;2021;0
154;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
154;Team Todenhöfer;2021;0
154;Volt;2021;0
154;EB: Zimmet 154;2021;519
155;AfD;2021;45705
155;CDU;2021;32924
155;DIE LINKE;2021;10344
155;SPD;2021;22771
155;FDP;2021;13727
155;GRÜNE;2021;7590
155;Tierschutzpartei;2021;0
155;Die PARTEI;2021;3149
155;HEIMAT (2021: NPD);2021;0
155;FREIE WÄHLER;2021;7271
155;PIRATEN;2021;0
155;ÖDP;2021;943
155;V-Partei³;2021;0
155;MLPD;2021;0
155;dieBasis;2021;2769
155;Bündnis C;2021;0
155;III. Weg;2021;0
155;DKP;2021;0
155;Die Humanisten;2021;0
155;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
155;Team Todenhöfer;2021;0
155;Volt;2021;0
155;Wir Bürger (2021: LKR);2021;244
156;AfD;2021;52492
156;CDU;2021;40929
156;DIE LINKE;2021;14134
156;SPD;2021;21006
156;FDP;2021;12634
156;GRÜNE;2021;4090
156;Tierschutzpartei;2021;0
156;Die PARTEI;2021;3398
156;HEIMAT (2021: NPD);2021;0
156;FREIE WÄHLER;2021;5341
156;PIRATEN;2021;0
156;ÖDP;2021;0
156;V-Partei³;2021;0
156;MLPD;2021;0
156;dieBasis;2021;2644
156;Bündnis C;2021;0
156;III. Weg;2021;0
156;DKP;2021;0
156;Die Humanisten;2021;0
156;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
156;Team Todenhöfer;2021;0
156;Volt;2021;0
156;Wir Bürger (2021: LKR);2021;467
157;AfD;2021;53970
157;CDU;2021;39299
157;DIE LINKE;2021;11835
157;SPD;2021;18928
157;FDP;2021;11222
157;GRÜNE;2021;6182
157;Tierschutzpartei;2021;0
157;Die PARTEI;2021;0
157;HEIMAT (2021: NPD);2021;0
157;FREIE WÄHLER;2021;4588
157;PIRATEN;2021;0
157;ÖDP;2021;0
157;V-Partei³;2021;0
157;MLPD;2021;0
157;dieBasis;2021;4115
157;Bündnis C;2021;0
157;III. Weg;2021;0
157;DKP;2021;0
157;Die Humanisten;2021;0
157;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
157;Team Todenhöfer;2021;0
157;Volt;2021;0
157;EB: Blickle 157;2021;267
157;Wir Bürger (2021: LKR);2021;417
158;AfD;2021;50203
158;CDU;2021;29176
158;DIE LINKE;2021;15215
158;SPD;2021;17505
158;FDP;2021;12920
158;GRÜNE;2021;6830
158;Tierschutzpartei;2021;0
158;Die PARTEI;2021;0
158;HEIMAT (2021: NPD);2021;0
158;FREIE WÄHLER;2021;8450
158;PIRATEN;2021;0
158;ÖDP;2021;848
158;V-Partei³;2021;0
158;MLPD;2021;0
158;dieBasis;2021;3161
158;Bündnis C;2021;0
158;III. Weg;2021;0
158;DKP;2021;0
158;Die Humanisten;2021;0
158;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
158;Team Todenhöfer;2021;0
158;Volt;2021;0
158;EB: Brähmig 158;2021;7373
158;EB: Queck 158;2021;358
159;AfD;2021;33780
159;CDU;2021;37811
159;DIE LINKE;2021;33872
159;SPD;2021;26271
159;FDP;2021;18588
159;GRÜNE;2021;17137
159;Tierschutzpartei;2021;0
159;Die PARTEI;2021;3684
159;HEIMAT (2021: NPD);2021;0
159;FREIE WÄHLER;2021;0
159;PIRATEN;2021;2011
159;ÖDP;2021;1164
159;V-Partei³;2021;0
159;MLPD;2021;227
159;dieBasis;2021;2527
159;Bündnis C;2021;477
159;III. Weg;2021;0
159;DKP;2021;0
159;Die Humanisten;2021;763
159;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
159;Team Todenhöfer;2021;0
159;Volt;2021;0
159;EB: Fuchs 159;2021;631
159;EB: Häupl 159;2021;600
160;AfD;2021;34979
160;CDU;2021;35014
160;DIE LINKE;2021;22160
160;SPD;2021;28700
160;FDP;2021;20711
160;GRÜNE;2021;25527
160;Tierschutzpartei;2021;0
160;Die PARTEI;2021;4292
160;HEIMAT (2021: NPD);2021;0
160;FREIE WÄHLER;2021;3309
160;PIRATEN;2021;2694
160;ÖDP;2021;1054
160;V-Partei³;2021;0
160;MLPD;2021;298
160;dieBasis;2021;3726
160;Bündnis C;2021;0
160;III. Weg;2021;0
160;DKP;2021;0
160;Die Humanisten;2021;0
160;Verjüngungsforschung (2021: Gesundheitsforschung);2021;1366
160;Team Todenhöfer;2021;0
160;Volt;2021;0
160;BüSo;2021;210
160;EB: Hannig 160;2021;3223
160;#KLIMAfirst;2021;497
161;AfD;2021;48725
161;CDU;2021;34638
161;DIE LINKE;2021;12164
161;SPD;2021;25727
161;FDP;2021;14420
161;GRÜNE;2021;5398
161;Tierschutzpartei;2021;0
161;Die PARTEI;2021;0
161;HEIMAT (2021: NPD);2021;0
161;FREIE WÄHLER;2021;0
161;PIRATEN;2021;0
161;ÖDP;2021;1259
161;V-Partei³;2021;0
161;MLPD;2021;0
161;dieBasis;2021;3397
161;Bündnis C;2021;0
161;III. Weg;2021;0
161;DKP;2021;0
161;Die Humanisten;2021;0
161;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
161;Team Todenhöfer;2021;0
161;Volt;2021;0
162;AfD;2021;30502
162;CDU;2021;25801
162;DIE LINKE;2021;15229
162;SPD;2021;34958
162;FDP;2021;13934
162;GRÜNE;2021;9934
162;Tierschutzpartei;2021;0
162;Die PARTEI;2021;3997
162;HEIMAT (2021: NPD);2021;0
162;FREIE WÄHLER;2021;0
162;PIRATEN;2021;0
162;ÖDP;2021;679
162;V-Partei³;2021;622
162;MLPD;2021;0
162;dieBasis;2021;2492
162;Bündnis C;2021;0
162;III. Weg;2021;0
162;DKP;2021;0
162;Die Humanisten;2021;0
162;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
162;Team Todenhöfer;2021;0
162;Volt;2021;0
162;EB: Richter 162;2021;518
162;EB: Weidemann 162;2021;362
162;EB: Röhder 162;2021;301
163;AfD;2021;39264
163;CDU;2021;32111
163;DIE LINKE;2021;11330
163;SPD;2021;23181
163;FDP;2021;11872
163;GRÜNE;2021;5617
163;Tierschutzpartei;2021;0
163;Die PARTEI;2021;2724
163;HEIMAT (2021: NPD);2021;0
163;FREIE WÄHLER;2021;6642
163;PIRATEN;2021;0
163;ÖDP;2021;805
163;V-Partei³;2021;0
163;MLPD;2021;0
163;dieBasis;2021;2213
163;Bündnis C;2021;0
163;III. Weg;2021;0
163;DKP;2021;0
163;Die Humanisten;2021;0
163;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
163;Team Todenhöfer;2021;0
163;Volt;2021;0
164;AfD;2021;50571
164;CDU;2021;40550
164;DIE LINKE;2021;12787
164;SPD;2021;23650
164;FDP;2021;11914
164;GRÜNE;2021;4001
164;Tierschutzpartei;2021;0
164;Die PARTEI;2021;2422
164;HEIMAT (2021: NPD);2021;0
164;FREIE WÄHLER;2021;8210
164;PIRATEN;2021;0
164;ÖDP;2021;0
164;V-Partei³;2021;520
164;MLPD;2021;0
164;dieBasis;2021;2313
164;Bündnis C;2021;2069
164;III. Weg;2021;0
164;DKP;2021;0
164;Die Humanisten;2021;0
164;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
164;Team Todenhöfer;2021;0
164;Volt;2021;0
164;EB: Reichel 164;2021;488
165;AfD;2021;37135
165;CDU;2021;30798
165;DIE LINKE;2021;22583
165;SPD;2021;24094
165;FDP;2021;13991
165;GRÜNE;2021;5988
165;Tierschutzpartei;2021;0
165;Die PARTEI;2021;0
165;HEIMAT (2021: NPD);2021;0
165;FREIE WÄHLER;2021;6105
165;PIRATEN;2021;0
165;ÖDP;2021;474
165;V-Partei³;2021;0
165;MLPD;2021;0
165;dieBasis;2021;3975
165;Bündnis C;2021;0
165;III. Weg;2021;0
165;DKP;2021;0
165;Die Humanisten;2021;0
165;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
165;Team Todenhöfer;2021;0
165;Volt;2021;0
165;EB: Krajak 165;2021;145
166;AfD;2021;36388
166;CDU;2021;37637
166;DIE LINKE;2021;12655
166;SPD;2021;26413
166;FDP;2021;11512
166;GRÜNE;2021;6378
166;Tierschutzpartei;2021;0
166;Die PARTEI;2021;0
166;HEIMAT (2021: NPD);2021;0
166;FREIE WÄHLER;2021;0
166;PIRATEN;2021;0
166;ÖDP;2021;970
